date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:17:43	217541/217541	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-351c5%22	https://demo.dashboardpack.com/architectui-html-pro/forms-clipboard.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/forms-clipboard.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:45	216104/216104	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-34c28%22	https://demo.dashboardpack.com/architectui-html-pro/forms-textarea-autosize.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/forms-textarea-autosize.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:46	224151/224151	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-36b97%22	https://demo.dashboardpack.com/architectui-html-pro/charts-chartjs.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/charts-chartjs.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:47	216078/216078	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-34c0e%22	https://demo.dashboardpack.com/architectui-html-pro/charts-apexcharts.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/charts-apexcharts.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:47	219108/219108	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-357e4%22	https://demo.dashboardpack.com/architectui-html-pro/charts-sparklines.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/charts-sparklines.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:48	327411/327411	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-4fef3%22	https://demo.dashboardpack.com/architectui-html-pro/analytics-variation.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/analytics-variation.html	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:49	30783/30783	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-783f%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city5.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city5.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:49	3418/3418	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-d5a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/6.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/6.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:51	10340/10340	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-2864%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract2.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract2.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:51	658356/658356	---MCZ	200	added ('OK')	text/css	etag:W/%225ecbaba0-a0bb4%22	https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:51	285926/285926	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-45ce6%22	https://demo.dashboardpack.com/architectui-html-pro/dashboards-commerce-variation.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/dashboards-commerce-variation.html	(from https://demo.dashboardpack.com/architectui-html-pro/dashboards-commerce.html)
02:17:52	30429/30429	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-76dd%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city1.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city1.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/dashboards-commerce.html)
02:17:53	268839/268839	---MCZ	200	added ('OK')	text/html	etag:W/%225ecbaba0-41a27%22	https://demo.dashboardpack.com/architectui-html-pro/dashboards-crm-variation.html	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/dashboards-crm-variation.html	(from https://demo.dashboardpack.com/architectui-html-pro/dashboards-crm.html)
02:17:54	2795/2795	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-aeb%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/10.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/10.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/dashboards-crm.html)
02:17:55	3038086/3038086	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ecbaba0-2e5b86%22	https://demo.dashboardpack.com/architectui-html-pro/assets/scripts/main.d810cf0ae7f39f28f336.js	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/scripts/main.d810cf0ae7f39f28f336.js	(from https://demo.dashboardpack.com/architectui-html-pro/)
02:17:55	36018/36018	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-8cb2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract1.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract1.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/dashboards-crm.html)
02:18:04	686670/686670	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-a7a4e%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/originals/citynights.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/originals/citynights.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/pages-login.html)
02:18:05	23333/23333	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-5b25%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city4.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/city4.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-dropdowns.html)
02:18:06	22878/22878	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-595e%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract5.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract5.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-dropdowns.html)
02:18:07	649709/649709	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-9e9ed%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/originals/citydark.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/originals/citydark.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/pages-login.html)
02:18:07	13642/13642	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-354a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract6.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract6.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-dropdowns.html)
02:18:08	1351390/1351390	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-149ede%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/originals/city.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/originals/city.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/pages-login.html)
02:18:08	23608/23608	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-5c38%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract10.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/dropdown-header/abstract10.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-dropdowns.html)
02:18:14	28660/28660	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-6ff4%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract2.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract2.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:16	72085/72085	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-11995%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract3.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract3.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:17	43084/43084	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-a84c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract4.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract4.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:22	64675/64675	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-fca3%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract5.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract5.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:22	115632/115632	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-1c3b0%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract1.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract1.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:23	40471/40471	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-9e17%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract6.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract6.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:23	16449/16449	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-4041%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract7.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract7.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:24	24833/24833	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-6101%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract8.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract8.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:25	26003/26003	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-6593%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract9.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract9.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:26	66816/66816	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-10500%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract10.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/abstract10.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:26	66253/66253	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-102cd%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city1.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city1.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:27	49554/49554	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-c192%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city3.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city3.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:27	82387/82387	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-141d3%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city2.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city2.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:28	54998/54998	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-d6d6%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city4.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city4.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:29	71916/71916	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-118ec%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city5.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/sidebar/city5.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/elements-utilities.html)
02:18:35	146796/146796	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-23d6c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/originals/fence-small.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/originals/fence-small.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/components-image-crop.html)
02:18:36	3418/3418	---M--	200	added ('OK')	image/jpeg	etag:%225ecbaba0-d5a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/12.jpg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/avatars/12.jpg	(from https://demo.dashboardpack.com/architectui-html-pro/widgets-profile-boxes.html)
02:18:39	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jun%202020%2002:18:39%20GMT	https://demo.dashboardpack.com/architectui-html-pro/content	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/content	(from https://demo.dashboardpack.com/architectui-html-pro/forms-wysiwyg-editor.html)
02:18:41	643415/643415	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2008:17:50%20GMT	https://cdn.ckeditor.com/4.12.1/standard/ckeditor.js	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/cdn.ckeditor.com/4.12.1/standard/ckeditor.js	(from https://demo.dashboardpack.com/architectui-html-pro/forms-wysiwyg-editor.html)
02:18:42	852/852	---M--	200	added ('OK')	image/gif	etag:%225ecbaba0-354%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/vline.gif	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/vline.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:43	5510/5510	---M--	200	added ('OK')	image/gif	etag:%225ecbaba0-1586%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/icons.gif	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/icons.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:43	3234/3234	---M--	200	added ('OK')	image/gif	etag:%225ecbaba0-ca2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/loading.gif	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/loading.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:44	5513/5513	---M--	200	added ('OK')	image/gif	etag:%225ecbaba0-1589%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/icons-rtl.gif	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/icons-rtl.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:44	852/852	---M--	200	added ('OK')	image/gif	etag:%225ecbaba0-354%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/vline-rtl.gif	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/vline-rtl.gif	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:44	1860/1860	---M--	200	added ('OK')	image/png	etag:%225ecbaba0-744%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/logo-inverse.png	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/logo-inverse.png	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:45	1919/1919	---M--	200	added ('OK')	image/png	etag:%225ecbaba0-77f%22	https://demo.dashboardpack.com/architectui-html-pro/assets/images/logo.png	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/images/logo.png	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:47	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ecbaba0-31896%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:48	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ecbaba0-31896%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.eot?	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900d41d.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:50	79444/79444	---M--	200	added ('OK')	application/font-woff2	etag:%225ecbaba0-13654%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff2	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff2	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:51	103300/103300	---M--	200	added ('OK')	application/font-woff	etag:%225ecbaba0-19384%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.woff	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:53	202616/202616	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ecbaba0-31778%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.ttf	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.ttf	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:56	897426/897426	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-db192%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/fa-solid-900.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:56	120724/120724	---M--	200	added ('OK')	application/octet-stream	etag:%225ecbaba0-1d794%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.eot	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.eot	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:18:57	188508/188508	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225ecbaba0-2e05c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.ttf	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.ttf	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:00	67904/67904	---M--	200	added ('OK')	application/font-woff	etag:%225ecbaba0-10940%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.woff	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.woff	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:01	2653/2653	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-a5d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AD.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AD.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:01	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-5180a%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/ionicons.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:02	1944/1944	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-798%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AE.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AE.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:02	2675/2675	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-a73%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AF.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AF.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:03	3058/3058	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-bf2%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AG.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AG.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:04	4875/4875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-130b%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AI.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AI.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:05	3877/3877	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-f25%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AL.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AL.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:06	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-72d%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AM.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AM.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:07	3356/3356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-d1c%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AO.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AO.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:07	1707/1707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-6ab%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AR.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AR.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:07	3244/3244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-cac%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AS.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AS.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:08	1379/1379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-563%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AT.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AT.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
02:19:09	4232/4232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ecbaba0-1088%22	https://demo.dashboardpack.com/architectui-html-pro/assets/fonts/AU.svg	E:/ArchitectUI%20HTML/ArchitectUI%20HTML/demo.dashboardpack.com/architectui-html-pro/assets/fonts/AU.svg	(from https://demo.dashboardpack.com/architectui-html-pro/main.d810cf0ae7f39f28f336.css)
